full_complaint_id,complaint_year_number,month_number,record_create_date,complaint_precinct_code,patrol_borough_name,county,law_code_category_description,offense_description,pd_code_description,bias_motive_description,offense_category,arrest_date,arrest_id
202101312509517,2021,7,2021-07-22T00:00:00.000,013,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2021-07-22T00:00:00.000,M33694095
202101412317817,2021,3,2021-03-29T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-03-31T00:00:00.000,M33682038
202101412582817,2021,6,2021-06-19T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2021-09-21T00:00:00.000,M33701548
202101412654317,2021,7,2021-07-11T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-07-11T00:00:00.000,M33692808
202101412810617,2021,8,2021-08-26T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-08-26T00:00:00.000,M33698336
202101413295617,2021,12,2021-12-27T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-12-27T00:00:00.000,M33713913
202101812329517,2021,5,2021-05-18T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-05-20T00:00:00.000,M33687077
202101812336217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2021-07-07T00:00:00.000,M33692326
202101812337217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2021-05-20T00:00:00.000,M33687220
202101812337217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2021-06-08T00:00:00.000,M33689084
202101812337217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2021-07-07T00:00:00.000,M33692323
202101812337217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2023-04-25T00:00:00.000,M35688883
202101812337217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-06-26T00:00:00.000,M36703721
202101812337217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2021-06-23T00:00:00.000,M33690904
202101812337217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2021-05-24T00:00:00.000,M33687504
202101812337217,2021,5,2021-05-20T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2023-02-09T00:00:00.000,M35678031
202200112266417,2022,3,2022-03-15T00:00:00.000,001,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-03-15T00:00:00.000,M34681408
202200512640617,2022,12,2022-12-10T00:00:00.000,005,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,2023-01-05T00:00:00.000,M35672659
202200712202717,2022,3,2022-03-06T00:00:00.000,007,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-03-06T00:00:00.000,M34680104
202200912213617,2022,3,2022-03-12T00:00:00.000,009,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-08-05T00:00:00.000,M34701166
202200912223617,2022,3,2022-03-17T00:00:00.000,009,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-03-17T00:00:00.000,M34681856
202201012137917,2022,2,2022-02-20T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-03-15T00:00:00.000,M34681365
202201012226517,2022,4,2022-04-24T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-11-16T00:00:00.000,M34715906
202201012389217,2022,7,2022-07-29T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-07-28T00:00:00.000,M34700310
202201012389217,2022,7,2022-07-29T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-07-28T00:00:00.000,M34700312
202201012567417,2022,11,2022-11-12T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-TRANSGENDER,Gender,2022-11-12T00:00:00.000,M34715337
202201312234917,2022,3,2022-03-09T00:00:00.000,013,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-03-09T00:00:00.000,M34680608
202201312846517,2022,10,2022-10-29T00:00:00.000,013,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2022-10-29T00:00:00.000,M34713294
202201312995617,2022,12,2022-12-31T00:00:00.000,013,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,2022-12-31T00:00:00.000,M34721784
202201412432317,2022,4,2022-04-04T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-04-05T00:00:00.000,M34684447
202201412971617,2022,7,2022-07-31T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-08-02T00:00:00.000,M34700739
202201712377617,2022,7,2022-07-28T00:00:00.000,017,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2022-07-28T00:00:00.000,M34700290
202201712377717,2022,7,2022-07-28T00:00:00.000,017,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2022-07-28T00:00:00.000,M34700291
202201812338017,2022,4,2022-04-15T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-04-20T00:00:00.000,M34686674
202300113048517,2023,12,2023-12-06T00:00:00.000,001,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2023-12-13T00:00:00.000,M35725463
202300712082717,2023,1,2023-01-07T00:00:00.000,007,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2023-01-07T00:00:00.000,M35673050
202301012270617,2023,5,2023-05-11T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2023-05-10T00:00:00.000,M35691452
202301012270617,2023,5,2023-05-11T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2023-05-10T00:00:00.000,M35691458
202301012270617,2023,5,2023-05-11T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2023-05-10T00:00:00.000,M35691460
202301012484717,2023,9,2023-09-15T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-10-09T00:00:00.000,M35715392
202301012484717,2023,9,2023-09-15T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-10-09T00:00:00.000,M35715334
202301012484717,2023,9,2023-09-15T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-10-10T00:00:00.000,M35715555
202301012484717,2023,9,2023-09-15T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-10-09T00:00:00.000,M35715336
202301312620117,2023,8,2023-08-13T00:00:00.000,013,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-08-13T00:00:00.000,M35706446
202301412547817,2023,4,2023-04-13T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2023-04-13T00:00:00.000,M35687277
202301412547817,2023,4,2023-04-13T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2023-07-27T00:00:00.000,M35703614
202301413819217,2023,12,2023-12-25T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2023-12-25T00:00:00.000,M35727196
202301413819317,2023,12,2023-12-25T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2023-12-25T00:00:00.000,M35727192
202301712221817,2023,4,2023-04-28T00:00:00.000,017,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2023-05-05T00:00:00.000,M35690550
202301812185117,2023,2,2023-02-11T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2023-02-11T00:00:00.000,M35678351
202301812331717,2023,4,2023-04-06T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-05-27T00:00:00.000,M35694100
202301812331717,2023,4,2023-04-06T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-05-20T00:00:00.000,M35692893
202301812331717,2023,4,2023-04-06T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-05-04T00:00:00.000,M35690309
202301812331717,2023,4,2023-04-06T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-06-01T00:00:00.000,M35694668
202301812331717,2023,4,2023-04-06T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-05-25T00:00:00.000,M35693823
202301813114817,2023,12,2023-12-07T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2024-01-05T00:00:00.000,M36672816
202400112592817,2024,6,2024-06-29T00:00:00.000,001,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-07-15T00:00:00.000,M36706983
202400112774717,2024,8,2024-08-28T00:00:00.000,001,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Race/Color,2024-08-28T00:00:00.000,M36715170
202400512737617,2024,12,2024-12-03T00:00:00.000,005,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-12-03T00:00:00.000,M36733166
202400712168117,2024,2,2024-02-28T00:00:00.000,007,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-03-13T00:00:00.000,M36684870
202401012307617,2024,6,2024-06-04T00:00:00.000,010,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-06-07T00:00:00.000,M36700302
202401313026317,2024,11,2024-11-22T00:00:00.000,013,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2024-11-30T00:00:00.000,M36732687
202401313026317,2024,11,2024-11-22T00:00:00.000,013,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2024-11-22T00:00:00.000,M36731401
202401412380917,2024,3,2024-03-02T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-03-05T00:00:00.000,M36683374
202401413057617,2024,7,2024-07-06T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2024-07-06T00:00:00.000,M36705336
202401413206917,2024,7,2024-08-02T00:00:00.000,014,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ARAB,Ethnicity/National Origin/Ancestry,2024-10-05T00:00:00.000,M36722223
202401812398217,2024,4,2024-04-11T00:00:00.000,018,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2024-04-11T00:00:00.000,M36690218
202500712138817,2025,2,2025-02-16T00:00:00.000,007,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2025-02-15T00:00:00.000,M37681208
201907012085117,2019,1,2019-01-06T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,2019-01-06T00:00:00.000,K31673178
201907012248417,2019,3,2019-03-17T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,2019-04-07T00:00:00.000,K31690422
201907112532617,2019,8,2019-08-09T00:00:00.000,071,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2019-08-09T00:00:00.000,K31712760
201907612335617,2019,10,2019-10-21T00:00:00.000,076,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2019-10-21T00:00:00.000,K31724759
202106012678517,2021,10,2021-10-22T00:00:00.000,060,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-09-15T00:00:00.000,K34710808
202106112209017,2021,3,2021-03-23T00:00:00.000,061,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2021-04-07T00:00:00.000,K33684480
202106112440317,2021,8,2021-08-06T00:00:00.000,061,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,2021-08-06T00:00:00.000,K33698818
202106212197717,2021,3,2021-03-05T00:00:00.000,062,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2021-04-07T00:00:00.000,K33684477
202106212232917,2021,3,2021-03-23T00:00:00.000,062,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2021-03-23T00:00:00.000,K33682979
202106812629117,2021,12,2021-12-26T00:00:00.000,068,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2022-01-11T00:00:00.000,K34673221
202107112631717,2021,10,2021-10-08T00:00:00.000,071,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2021-10-08T00:00:00.000,K33707021
202206112304517,2022,4,2022-04-24T00:00:00.000,061,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-05-05T00:00:00.000,K34690605
202206212155617,2022,2,2022-02-07T00:00:00.000,062,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-02-07T00:00:00.000,K34676916
202206212233017,2022,3,2022-03-15T00:00:00.000,062,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-03-15T00:00:00.000,K34682497
202206312138817,2022,2,2022-02-12T00:00:00.000,063,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2022-02-17T00:00:00.000,K34678401
202206312707217,2022,12,2022-12-17T00:00:00.000,063,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-12-17T00:00:00.000,K34725274
202206312707317,2022,12,2022-12-17T00:00:00.000,063,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-12-17T00:00:00.000,K34725268
202206312707317,2022,12,2022-12-17T00:00:00.000,063,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-12-17T00:00:00.000,K34725297
202206612118117,2022,1,2022-01-31T00:00:00.000,066,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,2022-01-31T00:00:00.000,K34675955
202206612727917,2022,12,2022-12-31T00:00:00.000,066,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2022-12-31T00:00:00.000,K34726942
202207012379017,2022,5,2022-05-10T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2022-06-15T00:00:00.000,K34697230
202207012379017,2022,5,2022-05-10T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2022-05-20T00:00:00.000,K34693044
202207012522917,2022,7,2022-07-08T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-08-30T00:00:00.000,K34708427
202207112116117,2022,1,2022-01-22T00:00:00.000,071,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2022-02-01T00:00:00.000,K34676099
202207112361417,2022,5,2022-05-06T00:00:00.000,071,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2022-06-01T00:00:00.000,K34694926
202207112727017,2022,10,2022-10-10T00:00:00.000,071,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2022-10-10T00:00:00.000,K34714614
202207812133917,2022,2,2022-02-18T00:00:00.000,078,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-02-18T00:00:00.000,K34678600
202207812411317,2022,8,2022-08-08T00:00:00.000,078,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-08-17T00:00:00.000,K34706451
202306112688417,2023,10,2023-10-17T00:00:00.000,061,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2023-10-17T00:00:00.000,K35725164
202306212941417,2023,12,2023-12-19T00:00:00.000,062,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,2024-01-19T00:00:00.000,K36675696
202306812642417,2023,10,2023-10-28T00:00:00.000,068,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-BLACK,Race/Color,2023-11-09T00:00:00.000,K35729600
202307012305817,2023,3,2023-03-31T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-BLACK,Race/Color,2023-04-07T00:00:00.000,K35689507
202307012454817,2023,5,2023-05-25T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-06-11T00:00:00.000,K35701481
202307012811317,2023,10,2023-10-07T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2023-12-01T00:00:00.000,M35723693
202307012954117,2023,11,2023-11-25T00:00:00.000,070,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2023-12-01T00:00:00.000,K35733530
